10	10000
10	10000
10	10000
10	10000
10	10000
10	10000
10	10000
10	10000
11	10000
11	10000
11	20000
11	30000
11	30000
12	10000
12	10000
12	120000
12	30000
12	40000
12	40000
12	70000
12	750000
13	10000
13	1080000
13	20000
13	20000
13	20000
13	20000
13	30000
13	60000
14	10000
14	160000
14	170000
14	180000
14	20000
14	20000
14	20000
14	40000
14	490000
14	50000
14	60000
14	70000
15	10000
15	10000
15	10000
15	10000
15	13120000
15	1960000
15	20000
15	20000
15	20000
15	210000
15	210000
15	290000
15	30000
15	30000
15	300000
15	3550000
15	380000
15	430000
15	50000
15	80000
15	80000
15	8040000
15	830000
16	10000
16	1090000
16	150000
16	20000
16	20000
16	250000
16	300000
16	40000
16	420000
16	4710000
16	50000
16	770000
16	90000
17	10000
17	110000
17	1150000
17	16360000
17	18800000
17	20000
17	3370000
17	340000
17	3810000
17	500000
17	52440000
17	60000
18	10000
18	100000
18	132550000
18	1330000
18	194510000
18	2100000
18	2820000
18	3280000
18	4770000
18	50000
18	590000
18	70000
18	80000
18	90000
19	10000
19	10000
19	124060000
19	12660000
19	140000
19	154190000
19	18920000
19	3290000
19	40000
19	50000
19	50000
19	70000
19	7060000
19	720000
19	990000
20	10000
20	10000
20	104510000
20	110000
20	110000
20	1140000
20	122970000
20	159370000
20	20000
20	230000
20	2880000
20	30690000
20	3180000
20	32840000
20	3430000
20	36730000
20	388760000
20	421640000
20	430000
20	4490000
20	4760000
20	50000
20	5790000
20	5880000
20	5940000
20	7900000
20	80000
20	8390000
20	90000
21	10430000
21	11785390000
21	14190000
21	184090000
21	2270000
21	2334920000
21	270000
21	370000
21	60000
21	6290000
21	70000
21	8230000
21	9910000
21	99600000
22	10000
22	122170000
22	130000
22	134370000
22	13726420000
22	1540000
22	198530000
22	2350000
22	26260000
22	2770000
22	40000
22	48460000
22	5840000
22	60000
22	870000
23	158370000
23	18490000
23	20000
23	20000
23	20000
23	23080000
23	2650000
23	361880000
23	40000
23	402620000
23	533280000
23	780000
23	830000
23	98030000
23	9930000
24	10000
24	11590000
24	20000
24	22410000
24	2600000
24	270000
24	30290000
24	469480000
24	60000
24	88430000
24	92590000
25	122500000
25	1690000
25	180000
25	20000
25	229030000
25	23250000
25	242860000
25	30000
25	30000
25	30000
25	30000
25	360000
25	40000
25	4290000
25	460000
25	461620000
25	516070000
25	6830000
25	809100000
25	870000
25	95780000
